lon,lat,year,cpue
167,31,1999,93
168,41,1999,46
167,33,1999,188
166,27,1999,91
164,32,1999,204
164,35,1999,163
157,41,1999,36
169,43,1999,15
164,35,1999,164
169,31,1999,151
165,32,1999,311
169,30,1999,82
168,34,1999,67
169,36,1999,173
155,25,1999,285
163,31,1999,167
166,36,1999,364
166,36,1999,210
165,33,1999,158
166,35,1999,137
157,40,1999,50
164,29,1999,196
166,28,1999,102
168,39,1999,62
163,34,1999,122
167,34,1999,81
165,34,1999,121
164,29,1999,257
168,40,1999,48
167,30,1999,110
166,27,1999,108
157,35,1999,176
170,33,1999,96
167,30,1999,90
164,29,1999,249
169,37,1999,129
167,33,1999,163
173,35,1999,162
167,35,1999,127
160,34,1999,237
171,35,1999,121
162,30,1999,217
168,36,1999,312
162,36,1999,103
169,35,1999,37
160,40,1999,84
173,43,1999,20
160,32,1999,113
164,31,1999,135
171,27,1999,3
165,33,1999,169
158,39,1999,37
170,40,1999,90
163,34,1999,146
166,30,1999,206
164,40,1999,42
164,33,1999,159
169,34,1999,122
163,39,1999,81
159,31,1999,136
166,37,1999,151
162,41,1999,105
167,27,1999,99
167,35,2000,47
169,33,2000,330
164,38,2000,8
171,31,2000,99
161,39,2000,10
165,38,2000,137
165,29,2000,148
168,30,2000,14
173,36,2000,37
166,28,2000,298
166,38,2000,91
165,36,2000,72
165,33,2000,72
166,29,2000,122
172,40,2000,32
174,28,2000,34
168,24,2000,1
170,34,2000,140
163,29,2000,214
168,34,2000,65
167,27,2000,50
166,37,2000,148
168,28,2000,226
164,40,2000,39
165,31,2000,199
173,41,2000,59
165,31,2000,240
168,34,2000,104
165,29,2000,121
179,31,2000,10
168,32,2000,124
161,35,2000,84
165,27,2000,114
170,33,2000,241
167,36,2000,124
172,37,2000,109
167,33,2000,126
168,33,2000,211
166,41,2000,63
167,30,2000,45
167,38,2000,98
171,37,2000,65
168,33,2000,98
164,38,2000,53
172,34,2000,219
177,27,2000,0
160,41,2000,139
167,30,2000,145
171,28,2000,35
169,26,2000,153
162,39,2000,38
176,38,2000,23
171,34,2000,87
171,34,2000,125
170,34,2000,179
159,28,2000,99
182,32,2000,8
174,35,2000,59
160,32,2000,116
166,30,2000,127
164,42,2000,19
168,39,2000,163
173,47,2000,24
171,36,2000,107
169,35,2000,114
168,29,2000,149
170,35,2000,120
168,41,2000,11
172,26,2000,16
160,41,2000,105
167,36,2000,181
168,35,2000,102
177,38,2000,80
164,37,2000,109
169,38,2000,209
163,28,2000,206
166,43,2000,2
166,36,2000,32
168,41,2000,35
161,32,2000,345
169,26,2000,59
169,36,2000,107
165,37,2000,83
167,39,2000,126
165,33,2000,237
166,34,2000,165
169,36,2000,202
169,33,2000,138
174,35,2000,252
167,39,2000,87
174,36,2000,91
168,33,2000,151
165,36,2000,186
169,30,2000,122
169,26,2000,88
174,37,2000,124
165,40,2000,64
169,36,2000,264
163,32,2000,137
168,31,2000,136
168,33,2000,159
168,28,2000,119
173,34,2000,59
171,39,2000,97
168,35,2000,98
166,37,2000,136
173,29,2000,51
163,36,2000,89
170,37,2000,228
177,35,2000,78
169,35,2000,145
167,37,2000,225
172,36,2000,99
173,31,2000,94
171,35,2000,83
162,32,2000,142
167,42,2000,120
169,31,2000,195
165,39,2000,93
172,39,2000,86
169,35,2000,86
165,34,2000,146
170,36,2000,79
171,34,2000,216
171,33,2000,84
167,41,2000,12
174,36,2000,125
172,34,2000,78
167,32,2000,59
169,37,2000,161
163,34,2000,250
171,36,2000,185
168,33,2000,90
171,37,2000,222
171,32,2000,127
171,37,2000,137
171,28,2000,48
172,34,2000,58
162,34,2000,174
168,41,2000,31
167,33,2000,52
178,43,2000,17
159,38,2000,167
172,33,2000,418
166,33,2000,110
167,35,2000,29
162,37,2000,478
171,35,2000,152
168,42,2000,31
165,42,2000,126
171,44,2000,9
168,34,2000,167
164,35,2000,182
169,31,2000,52
165,34,2000,85
168,37,2000,95
173,34,2000,221
173,37,2000,105
166,32,2000,102
171,28,2000,19
162,29,2000,249
171,36,2000,72
161,34,2000,114
163,37,2000,53
163,36,2000,141
169,37,2000,185
164,33,2000,207
170,33,2000,203
171,26,2000,53
163,37,2000,130
171,33,2000,81
165,38,2000,118
162,33,2000,194
162,33,2000,234
175,37,2000,92
178,33,2000,76
172,31,2000,186
170,29,2000,29
162,35,2000,144
167,35,2000,54
167,34,2000,165
176,33,2000,49
169,30,2000,154
166,39,2000,159
177,39,2000,86
170,39,2000,19
168,33,2000,177
162,35,2000,393
166,41,2000,82
171,42,2000,14
169,34,2000,151
163,38,2000,134
160,30,2000,92
167,28,2000,54
166,28,2000,168
168,30,2000,126
172,39,2000,129
164,31,2000,252
165,27,2000,77
169,37,2000,254
166,37,2000,98
169,34,2000,189
169,38,2000,153
170,39,2000,40
168,35,2000,109
162,40,2000,72
162,27,2000,106
163,39,2000,48
168,39,2000,4
164,38,2000,91
164,37,2000,101
175,32,2000,63
168,40,2000,80
165,34,2000,74
168,33,2000,160
170,28,2000,36
169,40,2000,36
164,33,2000,273
166,34,2000,206
169,27,2000,37
168,34,2000,71
163,34,2000,134
176,28,2000,49
164,33,2000,145
166,31,2000,154
161,31,2000,251
166,43,2000,2
173,33,2000,50
161,39,2000,52
162,35,2000,267
165,31,2000,145
166,33,2000,78
172,31,2000,235
170,37,2000,85
168,36,2000,161
169,33,2000,146
169,38,2000,296
173,38,2000,114
167,34,2000,65
165,37,2000,92
170,35,2000,191
169,36,2000,146
170,30,2000,98
169,37,2000,159
164,38,2000,35
172,35,2000,68
165,29,2000,104
168,35,2000,117
161,32,2000,310
171,33,2000,79
169,34,2000,69
169,28,2000,97
172,36,2000,85
165,31,2000,122
171,32,2000,312
167,36,2000,102
167,33,2000,129
171,35,2000,82
169,30,2000,69
168,33,2000,90
175,37,2000,83
164,37,2000,190
169,38,2000,75
166,31,2000,69
168,41,2000,122
167,33,2000,150
172,38,2000,186
166,33,2000,116
161,28,2000,156
171,36,2000,129
165,31,2000,148
161,32,2000,219
163,34,2000,129
172,38,2000,43
163,37,2000,161
167,31,2000,76
173,34,2000,139
164,35,2000,95
169,39,2000,55
161,36,2000,122
167,32,2000,56
169,29,2000,83
169,33,2000,114
166,30,2000,116
165,33,2000,165
170,38,2000,203
168,31,2000,134
172,33,2000,126
165,35,2000,209
164,37,2000,58
159,38,2000,66
166,30,2000,192
167,34,2000,75
169,28,2000,60
172,30,2000,146
174,39,2000,90
167,40,2000,58
179,32,2000,56
171,37,2000,124
170,29,2000,50
170,32,2000,186
169,35,2000,118
163,38,2000,101
168,28,2000,39
173,33,2000,172
167,36,2000,55
163,32,2000,319
160,40,2000,0
170,35,2000,155
161,35,2000,63
165,39,2000,64
168,36,2000,158
168,33,2000,109
174,40,2000,155
166,42,2000,43
165,34,2000,91
161,36,2000,200
178,40,2000,68
170,37,2000,244
176,32,2000,100
171,43,2000,18
171,31,2000,207
171,31,2000,104
166,44,2000,0
169,30,2000,77
171,28,2000,16
163,38,2000,104
168,28,2000,39
165,34,2000,102
168,31,2000,45
172,36,2000,220
172,36,2000,154
167,39,2000,86
170,31,2000,75
167,30,2000,144
174,39,2000,117
168,34,2000,110
170,36,2000,112
168,33,2000,119
167,39,2000,143
170,38,2000,67
169,25,2000,27
171,35,2000,236
175,38,2000,81
169,44,2000,63
166,34,2000,104
166,35,2000,142
169,37,2000,175
169,33,2000,131
167,23,2000,0
171,34,2000,156
165,37,2000,138
166,36,2000,121
170,31,2000,151
163,38,2000,93
171,30,2000,8
159,41,2000,53
165,35,2000,76
170,39,2000,15
167,35,2000,180
164,33,2000,149
170,32,2000,261
173,36,2000,154
165,32,2000,257
168,35,2000,105
161,31,2000,173
164,41,2000,74
162,31,2000,161
168,37,2000,110
163,34,2000,283
167,30,2000,84
168,32,2000,81
176,31,2000,194
158,29,2000,97
175,32,2000,89
166,34,2000,185
173,36,2000,49
165,36,2000,145
166,38,2000,156
167,35,2000,71
166,39,2000,117
166,26,2000,78
173,26,2000,36
170,35,2000,120
162,31,2000,136
164,39,2000,10
167,33,2000,46
171,32,2000,226
161,36,2000,182
172,35,2000,54
169,31,2000,161
169,32,2000,116
172,33,2000,70
171,36,2000,147
165,36,2000,186
169,27,2000,88
170,35,2000,120
166,25,2000,24
167,35,2000,63
165,32,2000,241
162,29,2000,79
167,37,2000,99
166,34,2000,114
170,41,2000,34
167,31,2000,51
169,44,2000,42
166,37,2000,188
167,33,2000,227
173,37,2000,96
169,31,2000,175
170,35,2000,76
154,29,2000,261
168,39,2000,160
172,41,2000,27
179,37,2000,90
166,32,2000,198
170,30,2000,118
162,38,2000,36
169,34,2000,159
172,36,2000,113
162,35,2000,444
160,37,2000,83
171,39,2000,44
165,37,2000,41
173,31,2000,182
166,39,2000,16
165,34,2000,118
160,32,2000,210
173,38,2000,54
166,35,2000,74
171,32,2000,155
165,39,2000,41
167,35,2000,49
160,37,2000,59
170,33,2000,222
170,37,2000,327
169,36,2000,136
176,34,2000,50
167,30,2000,108
166,33,2000,154
164,36,2000,181
169,31,2000,119
175,31,2000,163
169,32,2000,75
168,32,2000,65
171,47,2000,0
168,31,2000,107
170,31,2000,117
164,30,2000,217
169,37,2000,126
175,37,2000,136
170,34,2000,337
168,37,2000,191
171,37,2000,92
170,34,2000,218
172,35,2000,65
167,37,2000,98
164,32,2000,122
166,37,2000,38
171,32,2000,205
171,32,2000,240
171,31,2000,103
170,35,2000,176
164,35,2000,207
171,36,2000,100
164,40,2000,68
166,35,2000,56
175,37,2000,9
163,37,2000,120
169,36,2000,188
166,33,2000,162
168,34,2000,111
167,32,2000,44
173,36,2000,76
170,36,2000,143
165,41,2000,71
166,41,2000,16
173,31,2000,129
163,34,2000,131
166,33,2000,101
173,36,2000,109
158,28,2000,118
171,32,2000,264
168,33,2000,212
164,34,2000,204
168,39,2000,39
164,35,2000,93
166,36,2000,67
173,37,2000,160
167,35,2000,61
164,33,2000,380
177,44,2000,0
169,35,2000,117
159,30,2000,194
167,35,2000,73
166,36,2000,94
162,32,2000,93
167,35,2000,177
167,28,2000,55
175,30,2000,91
171,35,2000,451
167,38,2000,75
172,39,2000,47
171,32,2000,89
172,37,2000,95
161,37,2000,162
172,32,2000,60
163,30,2000,241
170,42,2000,28
168,34,2000,204
172,37,2000,255
173,42,2000,51
164,33,2000,119
169,32,2000,86
171,36,2000,151
171,44,2000,29
168,37,2000,289
174,32,2000,31
173,31,2000,100
172,31,2000,151
172,36,2000,203
172,30,2000,115
173,36,2000,98
168,30,2000,70
172,38,2000,24
168,38,2000,70
169,29,2000,127
167,39,2000,106
164,32,2000,164
171,35,2000,76
167,42,2000,35
154,36,2000,103
171,40,2000,73
168,37,2000,75
168,34,2000,239
172,32,2000,271
170,26,2000,35
166,33,2000,128
158,39,2000,79
170,32,2000,109
175,38,2000,102
164,33,2000,259
167,33,2000,165
169,31,2000,194
175,40,2000,54
167,32,2000,31
173,39,2000,69
163,40,2000,7
168,38,2000,65
163,31,2000,131
168,35,2000,25
165,29,2000,134
172,35,2000,81
169,28,2000,22
166,24,2000,99
167,33,2000,37
170,39,2000,74
172,37,2000,62
171,34,2000,269
169,39,2000,36
177,37,2000,49
166,37,2000,113
164,37,2000,46
167,32,2000,39
174,35,2000,141
165,38,2000,119
175,31,2000,81
166,41,2000,45
173,33,2000,130
167,37,2000,148
171,31,2000,282
167,39,2000,139
169,36,2000,103
175,35,2000,61
170,38,2000,65
167,37,2000,117
165,38,2000,52
167,40,2000,83
164,36,2000,245
163,31,2000,138
165,38,2000,35
167,34,2000,58
171,34,2000,188
167,32,2000,54
174,37,2000,172
170,29,2000,51
168,40,2000,61
168,32,2000,126
161,28,2000,141
170,31,2000,182
171,36,2000,214
172,36,2000,90
168,37,2000,146
171,32,2000,203
166,38,2000,143
162,31,2000,312
176,39,2000,38
166,30,2000,113
165,31,2000,177
173,38,2000,150
166,34,2000,144
172,34,2000,81
171,34,2000,191
163,43,2000,7
172,28,2000,5
171,40,2000,68
165,36,2000,234
172,40,2000,33
161,39,2000,58
168,36,2000,246
170,36,2000,119
161,29,2000,132
166,36,2000,68
166,32,2000,113
165,34,2000,102
164,34,2000,225
165,40,2000,43
169,34,2000,208
171,35,2000,71
171,36,2000,161
168,42,2000,26
167,35,2000,172
162,35,2000,66
165,34,2000,68
162,32,2000,236
174,35,2000,229
165,30,2000,179
167,31,2000,127
164,34,2000,169
162,33,2000,350
167,42,2000,35
167,38,2000,83
171,32,2000,342
171,34,2000,153
165,39,2000,35
172,34,2000,66
168,37,2000,169
168,33,2000,122
171,34,2000,103
163,31,2000,150
162,28,2000,146
170,40,2000,72
168,37,2000,191
166,31,2000,86
169,28,2000,43
164,36,2000,384
172,36,2000,244
166,33,2000,118
163,39,2000,92
166,32,2000,80
171,35,2000,97
167,36,2000,109
173,35,2000,59
170,37,2000,140
168,30,2000,141
168,39,2000,40
163,30,2000,218
176,32,2000,202
169,33,2000,91
163,41,2000,61
173,29,2000,55
171,33,2000,142
167,38,2000,87
161,35,2000,131
169,30,2000,120
167,43,2000,15
169,36,2000,84
164,35,2000,135
163,28,2000,150
172,29,2000,47
167,34,2000,139
166,39,2000,28
171,35,2000,177
169,33,2000,49
169,29,2000,13
169,36,2000,225
161,37,2000,208
167,35,2000,68
160,34,2000,76
171,34,2000,134
171,33,2000,94
169,33,2000,116
171,36,2000,98
166,41,2000,28
161,47,2000,0
167,33,2000,179
174,29,2000,37
168,34,2000,154
164,34,2000,186
172,34,2000,79
170,37,2000,98
165,39,2000,35
169,34,2000,141
169,35,2000,75
173,29,2000,82
167,34,2000,248
162,30,2000,135
164,42,2000,10
165,31,2000,147
165,30,2000,94
166,35,2000,70
160,29,2000,136
167,28,2000,94
168,37,2000,239
167,43,2000,18
166,36,2000,56
163,42,2000,69
165,34,2000,131
168,38,2000,187
166,30,2000,110
165,33,2000,132
166,36,2000,73
168,35,2000,61
171,32,2000,154
165,32,2000,241
168,35,2000,174
172,37,2000,84
167,32,2000,66
166,38,2000,55
170,38,2000,38
171,33,2000,88
167,29,2000,98
174,37,2000,27
170,36,2000,239
170,37,2000,146
164,36,2000,101
171,35,2000,163
164,35,2000,186
166,33,2000,87
170,32,2000,113
167,32,2000,99
167,39,2000,63
173,36,2000,191
166,35,2000,120
169,38,2000,179
165,24,2000,36
168,36,2000,79
168,34,2000,85
171,33,2000,155
173,32,2000,113
172,29,2000,46
168,41,2000,54
168,37,2000,196
170,25,2000,79
166,47,2000,0
168,33,2000,99
168,31,2000,76
167,38,2000,110
162,37,2000,172
167,32,2000,72
167,33,2000,46
168,33,2000,56
164,31,2000,125
167,40,2000,37
163,34,2000,196
160,33,2000,159
174,28,2000,41
170,34,2000,353
168,39,2000,12
170,43,2000,30
171,37,2000,124
169,40,2000,60
171,37,2000,155
164,30,2000,190
164,35,2000,90
167,35,2000,129
169,27,2000,15
173,34,2000,132
173,32,2000,66
168,35,2000,178
163,35,2000,353
168,42,2000,14
165,40,2000,11
163,40,2000,6
167,34,2000,97
162,40,2000,55
166,39,2000,10
170,33,2000,201
163,33,2000,155
166,33,2000,150
172,39,2000,127
163,36,2000,187
170,29,2000,100
170,41,2000,78
169,33,2000,74
172,35,2000,60
169,33,2000,151
164,36,2000,162
170,30,2000,153
159,29,2000,97
168,37,2000,122
167,34,2000,109
162,34,2000,193
173,33,2000,149
170,33,2000,159
166,41,2000,53
176,40,2000,5
164,36,2000,145
171,37,2000,240
165,37,2000,34
172,41,2000,26
168,38,2000,91
175,32,2000,54
165,33,2000,438
168,37,2000,213
169,30,2000,117
166,28,2000,250
173,35,2000,34
171,38,2000,107
169,37,2000,171
168,38,2000,199
167,39,2000,91
167,39,2000,156
172,39,2000,56
165,36,2000,94
169,24,2000,0
166,32,2000,256
168,33,2000,254
167,34,2000,177
165,36,2000,119
160,33,2000,148
162,37,2000,83
171,38,2000,152
165,30,2000,80
159,37,2000,69
166,30,2000,219
168,36,2000,159
167,34,2000,122
176,34,2000,63
166,29,2000,125
168,38,2000,141
164,31,2000,129
169,37,2000,119
169,28,2000,52
168,34,2000,129
170,35,2000,48
165,36,2000,77
167,31,2000,71
171,30,2000,17
174,35,2000,173
166,29,2000,122
163,37,2000,87
169,37,2000,81
171,35,2000,77
168,33,2000,297
169,28,2000,53
164,35,2000,117
171,37,2000,115
171,34,2000,186
165,35,2000,100
166,34,2000,100
171,43,2000,22
162,26,2000,102
166,30,2000,87
164,30,2000,241
172,35,2000,100
172,37,2000,162
172,31,2000,155
165,32,2000,92
169,34,2000,120
168,31,2000,218
168,31,2000,118
170,35,2000,118
169,35,2000,132
172,34,2000,80
159,38,2000,28
168,33,2000,151
163,42,2000,37
160,36,2000,127
159,38,2000,52
165,34,2000,51
166,34,2000,104
166,41,2000,30
166,31,2000,101
166,33,2000,94
170,36,2000,297
164,34,2000,339
165,32,2000,177
167,32,2000,59
169,29,2000,33
167,31,2000,34
167,40,2000,23
157,30,2000,107
168,31,2000,128
171,32,2000,142
176,43,2000,0
170,33,2000,165
170,28,2000,69
166,35,2000,168
162,30,2000,107
171,36,2000,150
170,36,2000,124
163,36,2000,160
173,39,2000,90
169,36,2000,152
167,34,2000,84
164,38,2000,119
174,34,2000,261
170,34,2000,178
160,32,2000,121
163,27,2000,33
162,34,2000,277
165,37,2000,233
164,36,2000,128
168,40,2000,73
169,40,2000,5
164,45,2000,2
169,38,2000,331
173,33,2000,141
174,33,2000,139
173,37,2000,64
169,34,2000,99
170,31,2000,117
170,27,2000,79
163,38,2000,65
162,31,2000,230
173,35,2000,19
164,36,2000,91
162,39,2000,68
165,34,2000,135
169,26,2000,117
174,42,2000,20
172,26,2000,75
162,33,2000,287
170,43,2000,50
165,37,2000,46
164,27,2000,90
174,37,2000,38
167,36,2000,69
163,36,2000,110
174,33,2000,126
168,37,2000,215
164,39,2000,17
170,31,2000,148
168,37,2000,233
168,37,2000,200
172,34,2000,130
167,37,2000,137
172,37,2000,155
166,39,2000,27
162,29,2000,108
165,33,2000,147
167,37,2000,120
167,39,2000,40
165,38,2000,109
167,39,2000,16
169,26,2000,93
164,39,2000,34
168,31,2000,69
161,36,2000,242
171,33,2000,104
162,34,2000,222
166,32,2000,83
170,36,2000,172
170,34,2000,152
167,33,2000,53
162,31,2000,207
173,37,2000,68
167,38,2000,98
171,34,2000,177
171,26,2000,77
168,36,2000,84
167,30,2000,105
172,32,2000,107
166,30,2000,41
166,39,2000,78
160,32,2000,189
161,35,2000,153
169,33,2000,70
168,38,2000,130
173,44,2000,0
164,40,2000,72
172,36,2000,111
165,22,2000,11
168,36,2000,300
167,36,2000,43
168,34,2000,164
163,40,2000,40
174,40,2000,56
167,31,2000,169
168,27,2000,20
168,29,2000,92
169,35,2000,41
169,32,2000,150
168,32,2000,183
166,29,2000,134
169,35,2000,82
167,37,2000,206
170,29,2000,73
171,42,2000,0
164,32,2000,149
170,34,2000,248
164,36,2000,126
170,39,2000,94
169,35,2000,118
163,30,2000,242
178,30,2000,6
170,35,2000,142
164,35,2000,152
173,33,2000,74
169,30,2001,76
166,32,2001,124
164,38,2001,132
174,37,2001,29
167,36,2001,111
175,37,2001,20
168,31,2001,100
163,43,2001,1
176,35,2001,125
175,30,2001,47
163,31,2001,67
172,30,2001,37
166,37,2001,180
176,34,2001,53
173,36,2001,13
170,41,2001,29
169,30,2001,70
170,25,2001,20
170,32,2001,69
170,35,2001,90
169,33,2001,181
177,28,2001,10
170,46,2001,0
167,29,2001,124
174,30,2001,34
170,33,2001,120
176,44,2001,0
172,32,2001,106
169,44,2001,31
169,38,2001,95
165,28,2001,118
168,35,2001,109
174,34,2001,177
162,32,2001,214
172,38,2001,227
171,44,2001,2
175,37,2001,51
165,31,2001,87
170,40,2001,27
170,34,2001,61
180,35,2001,62
169,34,2001,30
160,30,2001,178
163,39,2001,79
163,35,2001,69
172,34,2001,135
170,44,2001,60
172,32,2001,229
174,38,2001,28
163,33,2001,161
165,31,2001,206
170,32,2001,181
170,35,2001,118
164,34,2001,103
165,33,2001,138
161,34,2001,114
174,29,2001,74
173,39,2001,169
171,41,2001,35
162,36,2001,46
173,38,2001,67
164,32,2001,59
174,32,2001,75
173,32,2001,80
169,37,2001,231
170,38,2001,125
162,36,2001,63
168,37,2001,199
165,32,2001,211
175,36,2001,59
171,30,2001,77
171,43,2001,15
175,33,2001,81
166,33,2001,72
172,42,2001,26
168,37,2001,81
162,31,2001,156
164,37,2001,54
172,33,2001,99
164,34,2001,45
173,35,2001,20
173,35,2001,85
173,44,2001,18
161,34,2001,65
169,33,2001,135
168,39,2001,41
170,35,2001,115
176,31,2001,44
171,32,2001,50
169,33,2001,78
168,29,2001,198
168,34,2001,69
167,47,2001,4
162,32,2001,224
171,33,2001,131
165,33,2001,101
169,31,2001,39
167,36,2001,228
163,34,2001,138
175,39,2001,70
167,34,2001,68
177,29,2001,45
164,30,2001,90
180,34,2001,17
167,35,2001,72
170,33,2001,306
169,40,2001,19
170,31,2001,69
169,32,2001,194
175,29,2001,37
165,35,2001,30
167,32,2001,136
172,27,2001,4
172,31,2001,42
170,35,2001,51
173,31,2001,77
173,39,2001,47
166,35,2001,77
169,36,2001,147
170,35,2001,47
172,40,2001,28
168,32,2001,264
169,35,2001,232
175,30,2001,74
167,33,2001,160
167,38,2001,80
170,39,2001,53
172,36,2001,29
170,31,2001,123
167,31,2001,83
171,38,2001,48
173,34,2001,33
165,36,2001,118
170,34,2001,82
175,36,2001,101
169,24,2001,20
168,29,2001,151
169,35,2001,98
167,29,2001,167
172,34,2001,142
177,34,2001,150
164,28,2001,42
164,39,2001,64
176,30,2001,103
166,31,2001,143
177,34,2001,25
171,42,2001,11
168,26,2001,100
176,31,2001,57
164,32,2001,98
167,32,2001,42
171,35,2001,204
168,33,2001,100
172,42,2001,7
167,34,2001,114
171,36,2001,112
172,32,2001,77
173,30,2001,28
170,30,2001,116
169,31,2001,61
167,39,2001,52
171,33,2001,50
171,34,2001,164
172,33,2001,38
169,28,2001,122
168,32,2001,213
176,33,2001,75
164,31,2001,102
174,32,2001,83
179,39,2001,42
173,30,2001,52
171,35,2001,92
173,24,2001,0
171,27,2001,34
169,39,2001,36
168,32,2001,105
170,36,2001,224
172,35,2001,40
169,36,2001,105
174,38,2001,86
166,25,2001,5
168,34,2001,123
169,34,2001,105
171,40,2001,29
172,41,2001,65
172,37,2001,52
175,34,2001,88
166,36,2001,90
166,38,2001,226
169,45,2001,2
168,37,2001,100
171,37,2001,50
175,31,2001,133
175,31,2001,11
171,32,2001,125
173,34,2001,128
174,29,2001,21
165,38,2001,47
170,29,2001,107
173,33,2001,68
171,32,2001,97
173,34,2001,19
168,40,2001,25
172,41,2001,84
163,31,2001,100
170,44,2001,37
172,40,2001,53
176,36,2001,82
168,36,2001,144
174,43,2001,18
170,43,2001,0
174,34,2001,161
170,36,2001,38
167,32,2001,113
168,35,2001,111
168,40,2001,46
168,33,2001,83
170,32,2001,130
167,32,2001,96
172,41,2001,67
174,35,2001,41
166,26,2001,47
174,32,2001,66
172,35,2001,70
172,29,2001,19
177,37,2001,90
170,36,2001,83
167,32,2001,135
170,39,2001,193
177,31,2001,86
169,31,2001,95
176,39,2001,36
169,34,2001,66
167,31,2001,62
167,35,2001,152
172,32,2001,94
176,28,2001,0
179,40,2001,20
171,35,2001,103
166,37,2001,122
163,30,2001,119
167,34,2001,154
173,33,2001,105
160,34,2001,46
167,31,2001,128
171,35,2001,84
172,31,2001,128
172,38,2001,37
165,31,2001,86
166,37,2001,118
168,40,2001,110
173,39,2001,116
169,33,2001,87
163,38,2001,76
174,34,2001,69
171,40,2001,16
172,39,2001,79
161,33,2001,120
170,41,2001,47
167,31,2001,99
171,29,2001,36
171,37,2001,43
167,35,2001,152
173,34,2001,12
180,36,2001,177
171,36,2001,112
167,34,2001,108
170,37,2001,116
168,37,2001,157
173,34,2001,45
176,40,2001,42
169,34,2001,113
